1,25000,32611,32651,11,40,27538
2,25000,32515,32611,11,96,27552
3,25000,32307,32515,10,208,27566
4,25000,31987,32307,10,320,27582
5,25000,31655,31987,10,332,27596
6,25000,31283,31655,11,372,27610
7,25000,30815,31283,11,468,27626
8,25000,30387,30815,11,428,27640
9,25000,29874,30387,11,513,27656
10,25000,29350,29874,11,524,27672
11,25000,28798,29350,10,552,27688
12,25000,28354,28798,10,444,27702
13,25000,27858,28354,10,496,27716
14,25000,27238,27858,11,620,27734
15,25000,26698,27238,10,540,27750
16,25000,26146,26698,10,552,27766
17,25000,25482,26146,11,664,27784
18,25000,25014,25482,11,468,27798
19,25000,24461,25014,11,553,27814
20,25000,23893,24461,10,568,27830
21,25000,23397,23893,11,496,27844
22,25000,22913,23397,11,484,27858
23,25000,22361,22913,10,552,27874
24,25000,21865,22361,11,496,27888
25,25000,21437,21865,10,428,27900
26,25000,20897,21437,11,540,27916
27,25000,20413,20897,10,484,27930
28,25000,20001,20413,10,412,27942
29,25000,19433,20001,11,568,27958
30,25000,19032,19433,10,401,27970
31,25000,18548,19032,11,484,27984
32,25000,17996,18548,12,552,28001
33,25000,17528,17996,10,468,28014
34,25000,16948,17528,11,580,28030
35,25000,16480,16948,11,468,28044
36,25000,15980,16480,11,500,28058
37,25000,15512,15980,11,468,28072
38,25000,14944,15512,11,568,28088
39,25000,14392,14944,11,552,28104
40,25000,13884,14392,11,508,28118
41,25000,13371,13884,11,513,28132
42,25000,12847,13371,10,524,28148
43,25000,12251,12847,11,596,28164
44,25000,11671,12251,10,580,28180
45,25000,11187,11671,11,484,28194
46,25000,10679,11187,10,508,28208
47,25000,10235,10679,10,444,28221
48,25000,9655,10235,10,580,28236
49,25000,9159,9655,11,496,28251
50,25000,8551,9159,11,608,28266
51,25000,7914,8551,11,637,28284
52,25000,7458,7914,10,456,28296
53,25000,6934,7458,11,524,28310
54,25000,6438,6934,11,496,28324
55,25000,5898,6438,11,540,28338
56,25000,5306,5898,11,592,28354
57,25000,4862,5306,10,444,28366
58,25000,4338,4862,10,524,28380
59,25000,3898,4338,10,440,28393
60,25000,3346,3898,10,552,28406
61,25000,2862,3346,10,484,28420
62,25000,2337,2862,11,525,28434
63,25000,1809,2337,10,528,28448
64,25000,1313,1809,11,496,28462
65,25000,801,1313,11,512,28476
66,25000,293,801,10,508,28490
67,25000,-300,293,11,593,28506
68,25000,-728,-300,10,428,28519
69,25000,-1308,-728,10,580,28534
70,25000,-1860,-1308,11,552,28550
71,25000,-2412,-1860,10,552,28566
72,25000,-2936,-2412,10,524,28582
73,25000,-3420,-2936,11,484,28598
74,25000,-3888,-3420,10,468,28614
75,25000,-4316,-3888,11,428,28630
76,25000,-4676,-4316,11,360,28644
77,25000,-5008,-4676,10,332,28658
78,25000,-5312,-5008,10,304,28672
79,25000,-5672,-5312,10,360,28688
80,25000,-5920,-5672,10,248,28702
81,25000,-6180,-5920,10,260,28716
82,25000,-6432,-6180,11,252,28732
83,25000,-6664,-6432,10,232,28748
84,25000,-6844,-6664,10,180,28762
85,25000,-6996,-6844,11,152,28776
86,25000,-7160,-6996,11,164,28790
87,25000,-7300,-7160,11,140,28806
88,25000,-7412,-7300,11,112,28820
89,25000,-7508,-7412,11,96,28836
90,25000,-7592,-7508,13,84,28852
91,25000,-7644,-7592,12,52,28870
92,25000,-7672,-7644,11,28,28884
