1,16000,-204,-160,17,44,19634
2,16000,-328,-204,10,124,19648
3,16000,-532,-328,10,204,19664
4,16000,-812,-532,11,280,19680
5,16000,-1088,-812,10,276,19694
6,16000,-1416,-1088,10,328,19710
7,16000,-1792,-1416,11,376,19726
8,16000,-2108,-1792,10,316,19740
9,16000,-2524,-2108,11,416,19756
10,16000,-2852,-2524,10,328,19770
11,16000,-3212,-2852,10,360,19784
12,16000,-3556,-3212,10,344,19798
13,16000,-3972,-3556,10,416,19814
14,16000,-4372,-3972,11,400,19830
15,16000,-4744,-4372,10,372,19844
16,16000,-5120,-4744,10,376,19858
17,16000,-5464,-5120,11,344,19872
18,16000,-5836,-5464,11,372,19886
19,16000,-6252,-5836,11,416,19902
20,16000,-6608,-6252,10,356,19916
21,16000,-7024,-6608,11,416,19932
22,16000,-7384,-7024,10,360,19946
23,16000,-7700,-7384,10,316,19958
24,16000,-8072,-7700,10,372,19972
25,16000,-8472,-8072,11,400,19988
26,16000,-8848,-8472,10,376,20002
27,16000,-9204,-8848,10,356,20016
28,16000,-9620,-9204,11,416,20032
29,16000,-10048,-9620,11,428,20048
30,16000,-10420,-10048,10,372,20062
31,16000,-10780,-10420,10,360,20076
32,16000,-11168,-10780,11,388,20090
33,16000,-11540,-11168,10,372,20104
34,16000,-11940,-11540,11,400,20120
35,16000,-12328,-11940,10,388,20134
36,16000,-12768,-12328,10,440,20150
37,16000,-13184,-12768,10,416,20166
38,16000,-13624,-13184,10,440,20182
39,16000,-14068,-13624,11,444,20198
40,16000,-14480,-14068,11,412,20214
41,16000,-14924,-14480,11,444,20230
42,16000,-15352,-14924,10,428,20246
43,16000,-15808,-15352,11,456,20262
44,16000,-16180,-15808,11,372,20276
45,16000,-16564,-16180,11,384,20290
46,16000,-16968,-16564,11,404,20304
47,16000,-17352,-16968,10,384,20318
48,16000,-17752,-17352,10,400,20332
49,16000,-18196,-17752,11,444,20348
50,16000,-18652,-18196,11,456,20364
51,16000,-19120,-18652,11,468,20380
52,16000,-19520,-19120,10,400,20394
53,16000,-19920,-19520,10,400,20408
54,16000,-20320,-19920,11,400,20422
55,16000,-20708,-20320,10,388,20436
56,16000,-21176,-20708,11,468,20452
57,16000,-21580,-21176,10,404,20466
58,16000,-21964,-21580,10,384,20480
59,16000,-22380,-21964,10,416,20494
60,16000,-22764,-22380,11,384,20508
61,16000,-23180,-22764,11,416,20522
62,16000,-23568,-23180,10,388,20536
63,16000,-23980,-23568,11,412,20550
64,16000,-24368,-23980,10,388,20564
65,16000,-24756,-24368,10,388,20578
66,16000,-25140,-24756,10,384,20592
67,16000,-25528,-25140,11,388,20606
68,16000,-25916,-25528,10,388,20620
69,16000,-26300,-25916,11,384,20634
70,16000,-26716,-26300,11,416,20650
71,16000,-27100,-26716,11,384,20666
72,16000,-27460,-27100,10,360,20682
73,16000,-27764,-27460,10,304,20696
74,16000,-28028,-27764,10,264,20710
75,16000,-28276,-28028,10,248,20724
76,16000,-28496,-28276,11,220,20738
77,16000,-28704,-28496,10,208,20752
78,16000,-28912,-28704,11,208,20768
79,16000,-29104,-28912,10,192,20784
80,16000,-29256,-29104,11,152,20802
81,16000,-29368,-29256,10,112,20816
82,16000,-29476,-29368,13,108,20834
83,16000,-29544,-29476,11,68,20850
84,16000,-29600,-29544,20,56,20876
