1,24000,32651,32667,11,16,35866
2,24000,32539,32651,11,112,35882
3,24000,32347,32539,10,192,35896
4,24000,32127,32347,10,220,35908
5,24000,31807,32127,10,320,35922
6,24000,31407,31807,10,400,35938
7,24000,30979,31407,10,428,35954
8,24000,30499,30979,11,480,35970
9,24000,29986,30499,10,513,35986
10,24000,29570,29986,10,416,36000
11,24000,29102,29570,10,468,36014
12,24000,28562,29102,10,540,36030
13,24000,28094,28562,11,468,36044
14,24000,27582,28094,10,512,36060
15,24000,27042,27582,10,540,36076
16,24000,26490,27042,11,552,36092
17,24000,25858,26490,11,632,36110
18,24000,25318,25858,11,540,36126
19,24000,24778,25318,10,540,36142
20,24000,24297,24778,11,481,36156
21,24000,23769,24297,11,528,36172
22,24000,23233,23769,11,536,36188
23,24000,22693,23233,11,540,36204
24,24000,22153,22693,11,540,36220
25,24000,21617,22153,10,536,36236
26,24000,21077,21617,10,540,36252
27,24000,20593,21077,10,484,36266
28,24000,20057,20593,11,536,36282
29,24000,19533,20057,11,524,36298
30,24000,18992,19533,10,541,36314
31,24000,18576,18992,10,416,36326
32,24000,18052,18576,11,524,36342
33,24000,17528,18052,10,524,36358
34,24000,16976,17528,10,552,36374
35,24000,16356,16976,11,620,36392
36,24000,15884,16356,11,472,36406
37,24000,15348,15884,10,536,36422
38,24000,14876,15348,11,472,36436
39,24000,14488,14876,10,388,36448
40,24000,13992,14488,11,496,36462
41,24000,13591,13992,10,401,36474
42,24000,13051,13591,11,540,36490
43,24000,12543,13051,10,508,36504
44,24000,11991,12543,11,552,36520
45,24000,11439,11991,11,552,36536
46,24000,10871,11439,11,568,36552
47,24000,10455,10871,11,416,36564
48,24000,9947,10455,11,508,36578
49,24000,9379,9947,11,568,36594
50,24000,8815,9379,11,564,36610
51,24000,8331,8815,11,484,36624
52,24000,7750,8331,11,581,36640
53,24000,7238,7750,10,512,36654
54,24000,6742,7238,10,496,36668
55,24000,6230,6742,11,512,36682
56,24000,5706,6230,11,524,36696
57,24000,5210,5706,10,496,36710
58,24000,4682,5210,10,528,36724
59,24000,4186,4682,10,496,36738
60,24000,3606,4186,11,580,36754
61,24000,3110,3606,10,496,36768
62,24000,2585,3110,10,525,36782
63,24000,2113,2585,10,472,36796
64,24000,1657,2113,10,456,36808
65,24000,1177,1657,10,480,36822
66,24000,649,1177,11,528,36836
67,24000,249,649,10,400,36848
68,24000,-312,249,11,561,36864
69,24000,-740,-312,10,428,36876
70,24000,-1292,-740,10,552,36892
71,24000,-1748,-1292,11,456,36906
72,24000,-2176,-1748,10,428,36920
73,24000,-2660,-2176,11,484,36936
74,24000,-3048,-2660,10,388,36950
75,24000,-3460,-3048,11,412,36966
76,24000,-3820,-3460,11,360,36980
77,24000,-4208,-3820,11,388,36996
78,24000,-4540,-4208,11,332,37012
79,24000,-4868,-4540,10,328,37028
80,24000,-5160,-4868,11,292,37044
81,24000,-5424,-5160,11,264,37060
82,24000,-5672,-5424,11,248,37076
83,24000,-5892,-5672,11,220,37092
84,24000,-6056,-5892,10,164,37106
85,24000,-6236,-6056,10,180,37122
86,24000,-6376,-6236,11,140,37138
87,24000,-6500,-6376,10,124,37154
88,24000,-6596,-6500,10,96,37168
89,24000,-6680,-6596,11,84,37184
90,24000,-6732,-6680,11,52,37200
91,24000,-6776,-6732,17,44,37222
