1,19000,-216,-188,12,28,15942
2,19000,-284,-216,10,68,15954
3,19000,-424,-284,10,140,15966
4,19000,-672,-424,11,248,15982
5,19000,-988,-672,11,316,15998
6,19000,-1364,-988,11,376,16014
7,19000,-1748,-1364,11,384,16030
8,19000,-2136,-1748,11,388,16046
9,19000,-2564,-2136,10,428,16062
10,19000,-2936,-2564,10,372,16076
11,19000,-3280,-2936,10,344,16088
12,19000,-3628,-3280,10,348,16100
13,19000,-4056,-3628,11,428,16116
14,19000,-4512,-4056,10,456,16132
15,19000,-4952,-4512,11,440,16148
16,19000,-5492,-4952,11,540,16166
17,19000,-5932,-5492,10,440,16182
18,19000,-6444,-5932,11,512,16200
19,19000,-6900,-6444,11,456,16216
20,19000,-7356,-6900,10,456,16232
21,19000,-7812,-7356,10,456,16248
22,19000,-8268,-7812,10,456,16264
23,19000,-8736,-8268,10,468,16280
24,19000,-9192,-8736,10,456,16296
25,19000,-9648,-9192,11,456,16312
26,19000,-10116,-9648,10,468,16328
27,19000,-10476,-10116,10,360,16340
28,19000,-10876,-10476,11,400,16354
29,19000,-11292,-10876,11,416,16368
30,19000,-11748,-11292,11,456,16384
31,19000,-12216,-11748,11,468,16400
32,19000,-12684,-12216,10,468,16416
33,19000,-13156,-12684,10,472,16432
34,19000,-13624,-13156,11,468,16448
35,19000,-14108,-13624,11,484,16464
36,19000,-14576,-14108,10,468,16480
37,19000,-15060,-14576,10,484,16496
38,19000,-15476,-15060,10,416,16510
39,19000,-15904,-15476,11,428,16524
40,19000,-16260,-15904,10,356,16536
41,19000,-16704,-16260,11,444,16550
42,19000,-17188,-16704,10,484,16566
43,19000,-17684,-17188,10,496,16582
44,19000,-18168,-17684,10,484,16598
45,19000,-18704,-18168,11,536,16616
46,19000,-19284,-18704,11,580,16634
47,19000,-19812,-19284,11,528,16650
48,19000,-20280,-19812,10,468,16666
49,19000,-20792,-20280,11,512,16682
50,19000,-21288,-20792,10,496,16698
51,19000,-21772,-21288,10,484,16714
52,19000,-22284,-21772,10,512,16730
53,19000,-22764,-22284,10,480,16746
54,19000,-23292,-22764,10,528,16762
55,19000,-23760,-23292,11,468,16778
56,19000,-24216,-23760,10,456,16792
57,19000,-24576,-24216,10,360,16804
58,19000,-25016,-24576,10,440,16818
59,19000,-25500,-25016,11,484,16834
60,19000,-25928,-25500,10,428,16848
61,19000,-26412,-25928,10,484,16864
62,19000,-26880,-26412,10,468,16880
63,19000,-27352,-26880,10,472,16896
64,19000,-27820,-27352,10,468,16912
65,19000,-28304,-27820,10,484,16928
66,19000,-28688,-28304,11,384,16942
67,19000,-29020,-28688,10,332,16954
68,19000,-29352,-29020,10,332,16966
69,19000,-29724,-29352,10,372,16982
70,19000,-30084,-29724,11,360,16998
71,19000,-30444,-30084,11,360,17016
72,19000,-30732,-30444,10,288,17032
73,19000,-30996,-30732,10,264,17048
74,19000,-31256,-30996,10,260,17066
75,19000,-31436,-31256,11,180,17082
76,19000,-31588,-31436,10,152,17098
77,19000,-31728,-31588,11,140,17116
78,19000,-31836,-31728,12,108,17134
79,19000,-31892,-31836,10,56,17148
80,19000,-31936,-31892,10,44,17164
