1,15000,-216,-204,10,12,14792
2,15000,-300,-216,11,84,14808
3,15000,-436,-300,10,136,14822
4,15000,-672,-436,11,236,14838
5,15000,-920,-672,11,248,14852
6,15000,-1196,-920,10,276,14866
7,15000,-1500,-1196,10,304,14880
8,15000,-1844,-1500,11,344,14896
9,15000,-2204,-1844,11,360,14912
10,15000,-2548,-2204,11,344,14926
11,15000,-2880,-2548,10,332,14940
12,15000,-3240,-2880,11,360,14954
13,15000,-3572,-3240,11,332,14968
14,15000,-3932,-3572,10,360,14982
15,15000,-4316,-3932,11,384,14998
16,15000,-4732,-4316,10,416,15014
17,15000,-5120,-4732,10,388,15030
18,15000,-5492,-5120,10,372,15044
19,15000,-5836,-5492,10,344,15058
20,15000,-6196,-5836,11,360,15072
21,15000,-6540,-6196,10,344,15086
22,15000,-6884,-6540,11,344,15100
23,15000,-7288,-6884,11,404,15116
24,15000,-7716,-7288,11,428,15132
25,15000,-8100,-7716,11,384,15148
26,15000,-8516,-8100,11,416,15164
27,15000,-8916,-8516,10,400,15180
28,15000,-9316,-8916,11,400,15196
29,15000,-9676,-9316,10,360,15210
30,15000,-10104,-9676,11,428,15226
31,15000,-10464,-10104,10,360,15240
32,15000,-10808,-10464,11,344,15254
33,15000,-11180,-10808,11,372,15268
34,15000,-11580,-11180,11,400,15284
35,15000,-11996,-11580,11,416,15300
36,15000,-12424,-11996,10,428,15316
37,15000,-12824,-12424,11,400,15332
38,15000,-13236,-12824,11,412,15348
39,15000,-13664,-13236,10,428,15364
40,15000,-14080,-13664,11,416,15380
41,15000,-14520,-14080,10,440,15396
42,15000,-14952,-14520,11,432,15412
43,15000,-15364,-14952,11,412,15428
44,15000,-15780,-15364,11,416,15444
45,15000,-16220,-15780,11,440,15460
46,15000,-16608,-16220,11,388,15474
47,15000,-16992,-16608,11,384,15488
48,15000,-17380,-16992,10,388,15502
49,15000,-17768,-17380,10,388,15516
50,15000,-18236,-17768,10,468,15534
51,15000,-18624,-18236,10,388,15548
52,15000,-19092,-18624,10,468,15564
53,15000,-19548,-19092,10,456,15580
54,15000,-19976,-19548,11,428,15596
55,15000,-20420,-19976,10,444,15612
56,15000,-20860,-20420,10,440,15628
57,15000,-21276,-20860,11,416,15642
58,15000,-21648,-21276,10,372,15656
59,15000,-22032,-21648,11,384,15670
60,15000,-22420,-22032,11,388,15684
61,15000,-22876,-22420,11,456,15700
62,15000,-23320,-22876,11,444,15716
63,15000,-23760,-23320,10,440,15732
64,15000,-24228,-23760,11,468,15748
65,15000,-24644,-24228,11,416,15764
66,15000,-25072,-24644,11,428,15780
67,15000,-25500,-25072,11,428,15796
68,15000,-25916,-25500,10,416,15812
69,15000,-26260,-25916,10,344,15826
70,15000,-26576,-26260,11,316,15840
71,15000,-26852,-26576,11,276,15854
72,15000,-27128,-26852,11,276,15868
73,15000,-27404,-27128,10,276,15882
74,15000,-27668,-27404,10,264,15898
75,15000,-27904,-27668,11,236,15914
76,15000,-28136,-27904,10,232,15930
77,15000,-28304,-28136,10,168,15944
78,15000,-28440,-28304,10,136,15958
79,15000,-28564,-28440,10,124,15972
80,15000,-28688,-28564,11,124,15986
81,15000,-28788,-28688,11,100,16000
82,15000,-28856,-28788,11,68,16016
83,15000,-28924,-28856,15,68,16038
