1,29000,32639,32651,10,12,30198
2,29000,32527,32639,11,112,30214
3,29000,32279,32527,11,248,30230
4,29000,31919,32279,10,360,30246
5,29000,31479,31919,11,440,30262
6,29000,30939,31479,11,540,30280
7,29000,30399,30939,11,540,30296
8,29000,29846,30399,10,553,30312
9,29000,29238,29846,10,608,30328
10,29000,28658,29238,10,580,30344
11,29000,28050,28658,10,608,30360
12,29000,27514,28050,10,536,30374
13,29000,26878,27514,11,636,30390
14,29000,26366,26878,10,512,30404
15,29000,25898,26366,10,468,30416
16,29000,25250,25898,11,648,30432
17,29000,24710,25250,10,540,30446
18,29000,24101,24710,10,609,30462
19,29000,23465,24101,10,636,30478
20,29000,22833,23465,10,632,30494
21,29000,22321,22833,10,512,30508
22,29000,21753,22321,10,568,30522
23,29000,21217,21753,11,536,30536
24,29000,20677,21217,10,540,30550
25,29000,20125,20677,11,552,30564
26,29000,19573,20125,10,552,30578
27,29000,18952,19573,10,621,30594
28,29000,18356,18952,11,596,30610
29,29000,17736,18356,11,620,30626
30,29000,17112,17736,11,624,30642
31,29000,16480,17112,10,632,30658
32,29000,15952,16480,10,528,30672
33,29000,15332,15952,11,620,30688
34,29000,14712,15332,10,620,30704
35,29000,14144,14712,11,568,30718
36,29000,13507,14144,11,637,30734
37,29000,12955,13507,10,552,30748
38,29000,12335,12955,10,620,30764
39,29000,11699,12335,11,636,30780
40,29000,11051,11699,11,648,30796
41,29000,10403,11051,10,648,30812
42,29000,9851,10403,11,552,30826
43,29000,9339,9851,10,512,30838
44,29000,8855,9339,10,484,30850
45,29000,8303,8855,11,552,30864
46,29000,7706,8303,11,597,30878
47,29000,7046,7706,11,660,30894
48,29000,6478,7046,11,568,30908
49,29000,5970,6478,10,508,30920
50,29000,5470,5970,10,500,30932
51,29000,4906,5470,10,564,30946
52,29000,4242,4906,11,664,30962
53,29000,3578,4242,11,664,30978
54,29000,2998,3578,10,580,30992
55,29000,2513,2998,10,485,31004
56,29000,2005,2513,10,508,31016
57,29000,1437,2005,10,568,31030
58,29000,857,1437,10,580,31044
59,29000,293,857,10,564,31059
60,29000,-340,293,10,633,31074
61,29000,-936,-340,11,596,31088
62,29000,-1500,-936,10,564,31102
63,29000,-2220,-1500,11,720,31120
64,29000,-2772,-2220,10,552,31134
65,29000,-3336,-2772,11,564,31148
66,29000,-3944,-3336,10,608,31164
67,29000,-4496,-3944,11,552,31178
68,29000,-5120,-4496,10,624,31194
69,29000,-5740,-5120,11,620,31210
70,29000,-6332,-5740,10,592,31226
71,29000,-6816,-6332,11,484,31240
72,29000,-7300,-6816,11,484,31254
73,29000,-7716,-7300,10,416,31268
74,29000,-8196,-7716,11,480,31284
75,29000,-8572,-8196,11,376,31298
76,29000,-8928,-8572,11,356,31312
77,29000,-9328,-8928,11,400,31328
78,29000,-9688,-9328,10,360,31344
79,29000,-10020,-9688,11,332,31360
80,29000,-10336,-10020,11,316,31376
81,29000,-10616,-10336,11,280,31392
82,29000,-10848,-10616,11,232,31406
83,29000,-11056,-10848,11,208,31420
84,29000,-11248,-11056,10,192,31434
85,29000,-11416,-11248,10,168,31448
86,29000,-11596,-11416,11,180,31464
87,29000,-11760,-11596,11,164,31480
88,29000,-11872,-11760,10,112,31494
89,29000,-11980,-11872,10,108,31508
90,29000,-12064,-11980,10,84,31520
91,29000,-12132,-12064,10,68,31534
92,29000,-12204,-12132,14,72,31550
93,29000,-12256,-12204,14,52,31568
94,29000,-12284,-12256,14,28,31584
