1,11000,-216,-204,12,12,49485
2,11000,-272,-216,10,56,49497
3,11000,-356,-272,10,84,49509
4,11000,-492,-356,11,136,49523
5,11000,-644,-492,10,152,49535
6,11000,-812,-644,10,168,49547
7,11000,-1016,-812,11,204,49561
8,11000,-1252,-1016,11,236,49575
9,11000,-1472,-1252,10,220,49589
10,11000,-1720,-1472,11,248,49603
11,11000,-1928,-1720,10,208,49615
12,11000,-2192,-1928,11,264,49629
13,11000,-2496,-2192,11,304,49645
14,11000,-2744,-2496,10,248,49659
15,11000,-3048,-2744,11,304,49675
16,11000,-3268,-3048,10,220,49687
17,11000,-3504,-3268,10,236,49699
18,11000,-3764,-3504,11,260,49713
19,11000,-4028,-3764,10,264,49727
20,11000,-4288,-4028,10,260,49741
21,11000,-4524,-4288,10,236,49753
22,11000,-4744,-4524,10,220,49765
23,11000,-4980,-4744,10,236,49777
24,11000,-5284,-4980,10,304,49793
25,11000,-5588,-5284,10,304,49809
26,11000,-5892,-5588,11,304,49825
27,11000,-6152,-5892,10,260,49839
28,11000,-6388,-6152,10,236,49851
29,11000,-6608,-6388,10,220,49863
30,11000,-6884,-6608,11,276,49877
31,11000,-7176,-6884,11,292,49893
32,11000,-7492,-7176,10,316,49909
33,11000,-7784,-7492,11,292,49925
34,11000,-8044,-7784,11,260,49939
35,11000,-8280,-8044,10,236,49951
36,11000,-8516,-8280,10,236,49963
37,11000,-8776,-8516,10,260,49977
38,11000,-9080,-8776,11,304,49993
39,11000,-9344,-9080,10,264,50007
40,11000,-9592,-9344,10,248,50019
41,11000,-9812,-9592,10,220,50031
42,11000,-10048,-9812,10,236,50043
43,11000,-10312,-10048,10,264,50057
44,11000,-10588,-10312,11,276,50071
45,11000,-10820,-10588,10,232,50083
46,11000,-11056,-10820,10,236,50095
47,11000,-11320,-11056,11,264,50109
48,11000,-11636,-11320,10,316,50125
49,11000,-11912,-11636,11,276,50139
50,11000,-12132,-11912,10,220,50151
51,11000,-12424,-12132,11,292,50165
52,11000,-12656,-12424,10,232,50177
53,11000,-12932,-12656,10,276,50191
54,11000,-13224,-12932,11,292,50205
55,11000,-13444,-13224,10,220,50217
56,11000,-13692,-13444,10,248,50229
57,11000,-13984,-13692,10,292,50243
58,11000,-14300,-13984,10,316,50259
59,11000,-14632,-14300,11,332,50275
60,11000,-14952,-14632,11,320,50291
61,11000,-15240,-14952,10,288,50305
62,11000,-15504,-15240,10,264,50317
63,11000,-15736,-15504,10,232,50329
64,11000,-16084,-15736,11,348,50345
65,11000,-16412,-16084,10,328,50361
66,11000,-16744,-16412,11,332,50377
67,11000,-17092,-16744,11,348,50393
68,11000,-17436,-17092,11,344,50409
69,11000,-17780,-17436,10,344,50425
70,11000,-18124,-17780,11,344,50441
71,11000,-18428,-18124,11,304,50455
72,11000,-18692,-18428,10,264,50467
73,11000,-19008,-18692,11,316,50481
74,11000,-19260,-19008,10,252,50493
75,11000,-19588,-19260,10,328,50509
76,11000,-19908,-19588,11,320,50525
77,11000,-20168,-19908,11,260,50539
78,11000,-20444,-20168,11,276,50553
79,11000,-20640,-20444,10,196,50565
80,11000,-20888,-20640,11,248,50579
81,11000,-21124,-20888,11,236,50593
82,11000,-21372,-21124,11,248,50609
83,11000,-21604,-21372,11,232,50625
84,11000,-21828,-21604,11,224,50641
85,11000,-22008,-21828,11,180,50655
86,11000,-22160,-22008,10,152,50667
87,11000,-22296,-22160,10,136,50679
88,11000,-22460,-22296,11,164,50693
89,11000,-22628,-22460,11,168,50709
90,11000,-22780,-22628,10,152,50725
91,11000,-22916,-22780,11,136,50741
92,11000,-23040,-22916,11,124,50755
93,11000,-23124,-23040,10,84,50767
94,11000,-23208,-23124,10,84,50779
95,11000,-23304,-23208,11,96,50793
96,11000,-23400,-23304,11,96,50809
97,11000,-23468,-23400,11,68,50825
98,11000,-23524,-23468,10,56,50839
99,11000,-23580,-23524,12,56,50853
100,11000,-23636,-23580,14,56,50869
101,11000,-23676,-23636,11,40,50883
102,11000,-23704,-23676,10,28,50895
103,11000,-23732,-23704,15,28,50917
